指标名称,上证50指数,沪深300指数,中证500指数,中证1000指数:收盘价,恒生指数,中证转债:收盘价(前复权),标普500:收盘价(前复权),中间价:美元兑人民币,美元指数,SHFE黄金:收盘价,ICE布油:收盘价,SHFE螺纹钢:收盘价,房地产(申万):收盘价(前复权),中国:M2:同比,中国:社会融资规模存量:同比,市盈率:申万大盘指数,市盈率:申万小盘指数,中债-国债总财富(总值)指数:收盘价(前复权),中债-企业债总财富(总值)指数:收盘价(前复权),中债-国债总净价(总值)指数:收盘价(前复权),中债-国开行债券总财富(3-5年)指数:收盘价(前复权),中债-企业债总财富(3-5年)指数:收盘价(前复权),中债国开债到期收益率:3年,中债中短期票据到期收益率(AA):3年,中债国债到期收益率:10年,中国:平均批发价:猪肉,中国:制造业PMI,中国:固定资产投资完成额:累计同比,中国:社会消费品零售总额:当月同比(1-2月合并),中国:出口金额:当月同比,中国:进口金额:当月同比,中国:CPI:当月同比,中国:PPI:当月同比,期货收盘价(电子盘):LME3个月铜
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,月,月,日,日,日,日,日,日,日,日,日,日,日,月,月,月,月,月,月,月,日
单位,点,点,点,点,点,元,美元,,1973年3月=100,元,美元,元,元,%,%,倍,倍,元,元,元,元,元,%,%,%,元/公斤,%,%,%,%,%,%,%,美元/吨
指标ID,M0020223,M0020209,M0062541,N2691645,G0001693,000832.CSI,SPX.GI,M0000185,M0000271,AU.SHF,B.IPE,RB.SHF,801180.SI,M0001385,M5525763,M0049385,M0049387,CBA00601.CS,CBA02001.CS,CBA00602.CS,CBA02531.CS,CBA02031.CS,M1004265,S0059717,S0059749,S5065106,M0017126,M0000273,M0001428,M0000607,M0000609,M0000612,M0001227,S0029750
来源,上海证券交易所,上海证券交易所,中证指数公司,中证指数有限公司,恒生指数有限公司,,,中国人民银行,行情,,,,,中国人民银行,中国人民银行,上海申银万国证券研究所,上海申银万国证券研究所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,中债估值中心,中债估值中心,中债估值中心,农业农村部,国家统计局,国家统计局,国家统计局,海关总署,海关总署,国家统计局,国家统计局,LME
2026-03-31,2826.1249,4450.0493,7617.3262,7619.8503,24788.14,486.2804,6528.52,6.9194,99.8817,1020.1,103.53,3121,2032.13,8.5,7.9,16.08,36.29,246.7894,252.2474,128.936,246.074,281.5817,1.5703,1.9371,1.8171,15.31,50.4,1.7,1.7,2.5,28.3,1,0.5,12335.5
2026-03-30,2833.2054,4491.95,7753.7234,7767.9301,24750.79,494.3106,6343.72,6.922300000000001,100.5054,1014.88,108.89,3139,2055.78,,,16.25,36.86,246.7952,252.1953,128.9472,246.0364,281.526,1.5646,1.937,1.8063,15.46,,,,,,,,12195
2026-03-27,2837.3064,4502.5698,7737.6144,7746.3131,24951.88,498.9366,6368.85,6.9140999999999995,100.17450000000001,998.66,106.29,3124,2062.77,,,16.25,36.87,246.4742,252.1251,128.8025,245.8422,281.4351,1.5861,1.9414,1.8172,15.73,,,,,,,,12141
2026-03-26,2824.6744,4477.5343,7642.1302,7639.3762,24856.43,496.7118,6477.16,6.9056,99.9172,995.98,100.1,3128,2044.52,,,16.12,36.22,246.448,252.0781,128.7968,245.8,281.3667,1.597,1.9329,1.8194,15.65,,,,,,,,12120
2026-03-25,2859.5345,4537.4656,7767.6654,7751.1809,25335.95,503.6545,6591.9,6.891100000000001,99.63289999999999,1013.96,98.06,3132,2077.47,,,16.33,36.81,246.3948,252.0432,128.7769,245.7738,281.2969,1.6052,1.945,1.8233,15.8,,,,,,,,12283
2026-03-24,2830.854,4474.7224,7597.3732,7600.8569,25063.71,498.5334,6556.37,6.8943,99.2283,977.28,95.96,3145,2045.52,,,16.1,36.05,246.3775,252.0129,128.776,245.7849,281.2702,1.6078,1.9425,1.8272,16.03,,,,,,,,12092.5
2026-03-23,2792.3288,4417.9971,7440.7451,7409.1068,24382.47,487.8713,6581,6.9041,99.15969999999999,940,96.07,3154,1987.85,,,15.95,35.25,246.181,251.9748,128.6805,245.7985,281.2052,1.6009,1.9419,1.8316,16.01,,,,,,,,12221
2026-03-20,2883.8644,4567.0179,7760.0365,7783.4345,25277.32,492.6231,6506.48,6.8898,99.51,1039.22,104.41,3123,2092.49,,,16.53,37.1,246.1336,251.9402,128.68,245.7951,281.1536,1.5922,1.9412,1.8299,15.98,,,,,,,,11834.5
2026-03-19,2916.2348,4583.2511,7877.09,7909.2343,25500.58,495.5015,6606.49,6.897500000000001,99.18469999999999,1062,103.07,3135,2122.59,,,16.55,37.64,246.1599,251.9093,128.702,245.7783,281.1083,1.5939,1.9409,1.8252,16.11,,,,,,,,12211.5
2026-03-18,2961.4264,4658.3324,8096.4276,8096.5948,26025.42,503.7708,6624.7,6.890899999999999,100.29809999999999,1113.52,105.06,3140,2182.42,,,16.8,38.57,246.2521,251.853,128.7588,245.6708,280.9982,1.5951,1.9673,1.8175,16.18,,,,,,,,12340.5
2026-03-17,2963.5779,4637.4392,8016.0262,8019.8569,25868.54,499.0735,6716.09,6.8961,99.55669999999999,1116.2,103.5,3148,2205.49,,,16.73,38.23,245.9926,251.8031,128.6302,245.5466,280.9159,1.6118,1.9714,1.8314,16.2,,,,,,,,12780
2026-03-16,2954.0885,4671.5591,8185.152,8211.3517,25834.02,506.833,6699.38,6.9056999999999995,99.8018,1118.34,101.02,3140,2197.45,,,16.82,39.06,245.9002,251.7678,128.5896,245.4742,280.8596,1.6193,1.9809,1.8312,16.18,,,,,,,,12918.5
2026-03-13,2956.8468,4669.14,8239.798,8214.2926,25465.6,508.6684,6632.19,6.9007000000000005,100.504,1133,103.89,3142,2184.48,,,16.79,39.23,246.1807,251.7491,128.7622,245.468,280.843,1.6143,1.9802,1.8143,16.17,,,,,,,,12735.5
2026-03-12,2971.5612,4687.5601,8359.4721,8335.9078,25716.76,513.9924,6672.62,6.895900000000001,99.7398,1148.1,101.75,3120,2182.02,,,16.85,39.84,246.3248,251.7165,128.8464,245.3218,280.7853,1.6268,1.9928,1.8052,16.5,,,,,,,,12948.5
2026-03-11,2985.3449,4704.4959,8403.3296,8363.5262,25898.76,519.4661,6775.8,6.891699999999999,99.26219999999999,1151.98,93.63,3115,2190.83,,,16.92,40.01,246.2304,251.7046,128.8048,245.2449,280.7706,1.6443,1.9849,1.8075,16.86,,,,,,,,13049
2026-03-10,2981.8351,4674.7562,8410.303,8350.0896,25959.9,517.6809,6781.48,6.8982,98.9435,1150,91.4,3104,2184.08,,,16.82,39.99,246.3816,251.6978,128.8927,245.2329,280.7503,1.6418,1.987,1.8055,16.9,,,,,,,,13096.5
2026-03-09,2962.9888,4615.4551,8279.4811,8203.8687,25408.46,512.7687,6795.99,6.9158,98.7148,1140,89.79,3119,2161.42,,,16.67,39.29,246.4135,251.6793,128.9177,245.2619,280.7341,1.6493,1.9958,1.8054,17.06,,,,,,,,12919
2026-03-06,2992.7021,4660.439,8360.3347,8248.8569,25757.29,514.3218,6740.02,6.902499999999999,98.95580000000001,1140.8,93.32,3088,2196.1,,,16.83,39.73,247.0243,251.6803,129.2644,245.3751,280.7644,1.6293,1.9904,1.781,17.02,,,,,,,,12869
2026-03-05,2988.4505,4647.6921,8309.1713,8171.1194,25321.34,512.9757,6830.71,6.9007000000000005,99.0434,1152,84.31,3075,2171.56,,,16.79,39.45,247.075,251.6309,129.2993,245.3956,280.6941,1.6293,1.9922,1.7779,17.2,,,,,,,,12859
2026-03-04,2974.2097,4602.6247,8248.945,8094.5183,25249.48,513.628,6869.5,6.9124,98.7968,1153.06,82.58,3071,2157.24,,,16.62,39.08,247.0097,251.5912,129.2731,245.3298,280.647,1.6268,2.0009,1.7768,17.2,,,,,,,,13027.5
2026-03-03,3014.2702,4655.8962,8281.6139,8142.4538,25768.08,514.8227,6816.63,6.9088,99.06230000000001,1182,81.96,3074,2179.22,,,16.81,39.31,246.9343,251.5513,129.2415,245.2217,280.601,1.6443,2.0034,1.7807,17.22,,,,,,,,12964.5
2026-03-02,3046.4667,4728.6688,8658.3336,8476.965,26059.85,524.3001,6881.62,6.9236,98.54910000000001,1197.22,78.07,3067,2240,,,17.07,41.02,246.8777,251.5218,129.2197,245.1248,280.5527,1.6543,2.0109,1.7761,17.2,,,,,,,,13084.5
2026-02-28,,,,,,,,,,,,,,9,8.2,,,,,,,,1.6695,2.0169,1.7753,17.54,49,1.8,2.8,39.6,14.3,1.3,-0.9,
2026-02-27,3039.431,4710.6469,8658.4503,8560.8433,26630.54,525.2022,6878.88,6.9228,97.6443,1147.9,73.21,3067,2289.83,,,17.01,41.3,246.5093,251.4422,129.0498,244.9461,280.4498,1.6725,1.9963,1.7877,17.7,,,,,,,,13296
2026-02-26,3035.0707,4726.8739,8557.216,8490.6173,26381.02,525.9313,6908.86,6.9228,97.78460000000001,1146.48,70.79,3063,2287.62,,,17.09,40.89,246.4445,251.4306,129.0238,244.9442,280.4244,1.6801,2.003,1.8288,17.93,,,,,,,,13259
2026-02-25,3054.9247,4735.8858,8527.5593,8426.3314,26765.72,531.4125,6946.13,6.932099999999999,97.6594,1151.06,70.87,3076,2340.21,,,17.14,40.64,246.8672,251.4585,129.2551,245.0606,280.4785,1.6701,1.9997,1.8158,18.02,,,,,,,,13349.5
2026-02-24,3041.3242,4707.544,8392.9098,8299.7705,26590.32,530.7561,6890.07,6.9414,97.8931,1150.5,71.01,3027,2282.39,,,17.04,40.01,247.0644,251.4517,129.3674,245.1114,280.4854,1.6576,1.9914,1.8023,18.15,,,,,,,,13195
2026-02-23,,,,,27081.91,,6837.75,,97.7425,,71.13,,,,,,,,,,,,,,,,,,,,,,,12901
2026-02-20,,,,,26413.35,,6909.51,,97.74380000000001,,71.24,,,,,,,,,,,,,,,,,,,,,,,12964
2026-02-19,,,,,,,6861.89,,97.8455,,71.94,,,,,,,,,,,,,,,,,,,,,,,12809
2026-02-18,,,,,,,6881.31,,97.74000000000001,,70.32,,,,,,,,,,,,,,,,,,,,,,,12911.5
2026-02-17,,,,,,,6843.22,,97.1222,,67.36,,,,,,,,,,,,,,,,,,,,,,,12619.5
2026-02-16,,,,,26705.94,,,,97.089,,68.58,,,,,,,,,,,,,,,,,,,,,,,12850.5
2026-02-14,,,,,,,,,,,,,,,,,,,,,,,1.6585,2.0042,1.7899,18.18,,,,,,,,
2026-02-13,3034.3459,4660.4056,8299.585,8204.8294,26567.12,526.4351,6836.17,6.9398,96.85919999999999,1110.1,67.73,3055,2276.06,,,16.88,39.71,246.8937,251.2696,129.3671,244.9889,280.2571,1.6604,2.0042,1.7928,18.21,,,,,,,,12931.5
2026-02-12,3079.7273,4719.578,8423.5695,8314.8322,27032.54,528.7335,6832.76,6.9456999999999995,96.9065,1126.12,67.55,3050,2285.39,,,17.09,40.22,246.8841,251.2287,129.3702,244.954,280.2069,1.6604,2.0047,1.7893,18.07,,,,,,,,12855.5
2026-02-11,3088.4571,4713.8185,8325.8107,8239.513,27266.38,526.3602,6941.47,6.9438,96.9194,1130.4,69.63,3054,2300.93,,,17.07,39.93,246.8244,251.1753,129.3468,244.9242,280.1289,1.6677,2.0125,1.7994,18.16,,,,,,,,13239
2026-02-10,3087.405,4724.2956,8306.4448,8250.3001,27183.15,526.0883,6941.81,6.9458,96.865,1121.22,69.08,3052,2304.21,,,17.12,40.03,246.7238,251.133,129.3018,244.9072,280.0672,1.6652,2.0118,1.8094,18.26,,,,,,,,13100
2026-02-09,3081.7791,4719.0559,8311.2829,8233.7783,27027.16,527.3115,6964.82,6.952300000000001,96.8526,1125.94,69.14,3064,2336.82,,,17.1,39.93,246.6732,251.0906,129.2832,244.9034,279.9874,1.6602,2.0165,1.8114,18.34,,,,,,,,13185
2026-02-06,3037.8602,4643.5959,8146.4128,8051.5742,26559.95,520.785,6932.3,6.959,97.61019999999999,1090.12,68.1,3077,2291.85,,,16.83,39.1,246.5417,251.0207,129.2382,244.7802,279.8819,1.6702,2.0155,1.8102,18.34,,,,,,,,13060
2026-02-05,3059.012,4670.4188,8146.1073,8068.0767,26885.24,516.8868,6798.4,6.957,97.9585,1105.76,67.32,3101,2316.76,,,16.93,39.13,246.2662,250.9846,129.1008,244.6494,279.8116,1.6802,2.0153,1.8169,18.48,,,,,,,,12855
2026-02-04,3069.2432,4698.6832,8299.0574,8207.1203,26847.32,521.2692,6882.72,6.9533,97.6518,1141.7,68.95,3110,2322.38,,,17.02,39.7,246.0952,250.9664,129.0186,244.5755,279.7819,1.6916,2.0189,1.8193,18.38,,,,,,,,13040
2026-02-03,3034.5803,4660.1074,8286.7005,8209.101,26834.77,521.461,6917.81,6.9608,97.3872,1093.78,67.82,3099,2255.48,,,16.9,39.67,246.1175,250.9582,129.0385,244.5368,279.7674,1.6916,2.0246,1.8172,18.56,,,,,,,,13410
2026-02-02,3003.1373,4605.9799,8037.0456,7975.4283,26775.57,508.1166,6976.44,6.969500000000001,97.6129,1008.6,66.31,3098,2213.49,,,16.74,38.42,246.1909,250.9439,129.0855,244.5402,279.7424,1.6931,2.0264,1.82,18.44,,,,,,,,12900
2026-01-31,,,,,,,,,,,,,,9,8.2,,,,,,,,,,,,49.3,,,10,26.6,0.2,-1.4,
2026-01-30,3066.4963,4706.3401,8370.5203,8254.8603,27387.11,520.5434,6939.03,6.9678,97.11519999999999,1161.42,69.83,3128,2291.65,,,17.06,39.7,246.0986,250.8887,129.0614,244.4633,279.6754,1.6922,2.0354,1.8112,18.61,,,,,,,,13070.5
2026-01-29,3110.9135,4753.8697,8517.8429,8332.2067,27968.09,529.7175,6969.01,6.977100000000001,96.1643,1249.12,69.71,3157,2349.8,,,17.19,40.13,246.1578,250.869,129.1008,244.4808,279.6372,1.6922,2.0382,1.8174,18.6,,,,,,,,13618
2026-01-28,3060.557,4717.9914,8601.1644,8399.7938,27826.91,533.4553,6978.03,6.9755,96.352,1186.2,67.69,3123,2289.05,,,17.06,40.5,246.1205,250.845,129.0893,244.4031,279.6147,1.6972,2.0304,1.8164,18.72,,,,,,,,13086.5
2026-01-27,3052.3932,4705.6918,8548.9321,8382.1533,27126.95,528.9534,6978.6,6.9858,95.77250000000001,1148.38,66.76,3126,2270.03,,,17.03,40.44,246.0068,250.823,129.0374,244.3798,279.5744,1.7035,2.0497,1.8311,18.66,,,,,,,,13006.5
2026-01-26,3049.5871,4706.964,8506.6932,8365.4345,26765.52,528.1381,6950.23,6.984300000000001,97.05059999999999,1143.32,64.9,3143,2291.26,,,17.01,40.32,246.1889,250.7901,129.1419,244.4103,279.5127,1.701,2.0609,1.8242,18.65,,,,,,,,13199
2026-01-23,3032.193,4702.4966,8590.1659,8470.7438,26749.51,534.4828,6915.61,6.9929,97.50529999999999,1115.64,65.44,3142,2343.49,,,17.01,41,246.0226,250.7227,129.0786,244.3338,279.3882,1.701,2.0759,1.8298,18.49,,,,,,,,13128.5
2026-01-22,3053.1277,4723.7091,8387.595,8309.3456,26629.96,527.7333,6913.35,7.001900000000001,98.2778,1087.58,63.71,3124,2317.76,,,17.13,40.05,245.8528,250.6828,128.997,244.289,279.2956,1.7135,2.0723,1.8425,18.5,,,,,,,,12755.5
2026-01-21,3067.1753,4723.0692,8340.1133,8247.6798,26585.06,522.9487,6875.62,7.0014,98.76929999999999,1092.3,64.62,3117,2300.94,,,17.13,39.72,245.8419,250.6437,128.9995,244.2957,279.2419,1.7085,2.0906,1.8312,18.5,,,,,,,,12810
2026-01-20,3070.646,4718.8782,8247.8049,8182.7522,26487.51,518.2923,6796.86,7.0006,98.54129999999999,1060.16,64,3111,2286.45,,,17.12,39.49,245.4995,250.5809,128.8266,244.2526,279.1525,1.706,2.1102,1.8326,18.47,,,,,,,,12753.5
2026-01-19,3075.9357,4734.4556,8287.947,8265.6462,26563.9,521.6514,,7.0051000000000005,99.04230000000001,1048.88,64.18,3140,2251.61,,,17.2,39.85,245.2222,250.5427,128.688,244.2011,279.0898,1.711,2.1178,1.8393,18.46,,,,,,,,12965.5
2026-01-16,3079.7631,4731.8728,8232.674,8232.7293,26844.96,519.3144,6940.01,7.0078,99.3691,1032.32,64.2,3163,2227.38,,,17.16,39.67,245.1957,250.4801,128.6987,244.0958,278.9844,1.7085,2.1202,1.8424,18.07,,,,,,,,12803
2026-01-15,3105.5751,4751.4293,8223.2683,8240.7751,26923.62,516.902,6944.47,7.0064,99.34239999999998,1035.2,63.87,3160,2246,,,17.22,39.7,245.1314,250.4333,128.6729,244.0403,278.9097,1.718,2.1395,1.8544,18,,,,,,,,13106
2026-01-14,3112.0745,4741.9306,8227.697,8257.1716,26999.81,515.8722,6926.6,7.012,99.0753,1040.62,65.39,3162,2236.55,,,17.18,39.76,245.0296,250.4012,128.6272,243.938,278.8601,1.721,2.1394,1.8494,18.06,,,,,,,,13188.5
2026-01-13,3132.9328,4761.0324,8143.28,8203.1327,26848.47,515.0746,6963.74,7.010300000000001,99.1842,1027.18,65.46,3158,2263.19,,,17.26,39.51,245.0105,250.3807,128.6253,243.8941,278.8344,1.7236,2.1494,1.8519,18.04,,,,,,,,13164
2026-01-12,3143.7371,4789.9155,8249.1275,8357.0107,26608.48,520.8238,6977.27,7.0108,98.89429999999999,1026.28,64.3,3165,2301.73,,,17.37,40.25,244.9235,250.3538,128.5875,243.8622,278.7978,1.7236,2.1533,1.8585,17.83,,,,,,,,13209.5
2026-01-09,3134.3245,4758.9221,8056.6858,8129.1831,26231.79,513.7889,6966.28,7.0128,99.1368,1006.48,63.02,3144,2308.54,,,17.29,39.12,244.6541,250.2943,128.4696,243.7562,278.739,1.7261,2.1535,1.8782,17.97,,,,,,,,12998
2026-01-08,3122.0627,4737.6536,7894.5447,7971.5887,26149.31,509.2569,6921.46,7.019699999999999,98.864,997.94,62.7,3168,2291.93,,,17.22,38.4,244.4901,250.2755,128.3909,243.7001,278.7243,1.7261,2.1562,1.8905,17.89,,,,,,,,12720.5
2026-01-07,3145.1197,4776.6658,7875.0822,7906.4197,26458.95,507.2762,6920.93,7.018700000000001,98.7426,998.9,60.39,3187,2255.75,,,17.37,38.01,244.2851,250.2604,128.2906,243.6038,278.7113,1.7361,2.1666,1.9019,17.95,,,,,,,,12899.5
2026-01-06,3158.7632,4790.6938,7814.1356,7864.9034,26710.45,505.7676,6944.82,7.0173,98.5997,1004.98,60.51,3111,2254.31,,,17.43,37.77,244.6215,250.2646,128.477,243.6974,278.7108,1.7211,2.1631,1.8829,17.99,,,,,,,,13238
2026-01-05,3099.7462,4717.7457,7651.1981,7753.88,26347.24,499.0064,6902.05,7.023,98.3291,995,61.77,3104,2225.97,,,17.17,37.21,245.0026,250.2668,128.6871,243.9114,278.7317,1.7011,2.1479,1.8584,17.96,,,,,,,,12991.5
2026-01-04,,,,,,,,,,,,,,,,,,,,,,,1.6911,2.1532,1.8427,17.76,,,,,,,,
2026-01-02,,,,,26338.47,,6858.47,,98.4594,,60.8,,,,,,,,,,,,,,,,,,,,,,,12460.5
2026-01-01,,,,,,,,,98.24900000000001,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,3031.1258,4629.9395,7465.5742,7595.2845,25630.54,491.9017,6845.5,7.0288,98.2696,977.56,60.91,3122,2197.09,8.5,8.3,16.43,38.04,245.1307,250.1633,128.7962,243.8358,278.6268,1.6969,2.151,1.8473,17.59,50.1,-3.8,0.9,6.432849,6.438917,0.8,-1.9,12496.5
2025-12-30,3036.5523,4651.2818,7458.936,7597.299,25854.6,491.8273,6896.24,7.0348,98.21809999999999,984.84,61.28,3134,2172.51,,,16.52,37.98,245.1696,250.1444,128.8251,243.8749,278.6284,1.6975,2.1429,1.8582,17.73,,,,,,,,12673.5
2025-12-29,3034.6347,4639.3721,7430.6147,7594.1575,25635.23,491.1448,6905.74,7.033100000000001,97.9975,1007.18,61.26,3130,2199.34,,,16.47,37.85,245.254,250.1319,128.878,243.9822,278.6112,1.6894,2.1205,1.8584,17.67,,,,,,,,12187.5
2025-12-26,3045.4036,4657.24,7458.8386,7605.5299,,493.2493,6929.94,7.0358,98.03410000000001,1016.3,60.33,3118,2212.34,,,16.53,38.01,245.814,250.1206,129.1994,244.0227,278.5969,1.6744,2.0995,1.8376,17.43,,,,,,,,
2025-12-25,3032.8414,4642.5357,7410.7119,7579.3791,,493.4639,,7.0392,97.9079,1008.76,,3127,2203.49,,,16.49,37.83,245.7631,250.0932,129.1807,244.0302,278.567,1.676,2.0907,1.8386,17.44,,,,,,,,
2025-12-24,3025.1839,4634.0586,7352.0396,7506.3814,25818.93,490.3799,6932.05,7.0471,97.95349999999999,1014.68,61.84,3136,2186.66,,,16.45,37.49,245.8054,250.0588,129.2113,244.0155,278.5187,1.671,2.0941,1.8356,17.35,,,,,,,,12133
2025-12-23,3027.5195,4620.7341,7256.7864,7392.4204,25774.14,486.9293,6909.79,7.052300000000001,97.9093,1014.24,61.92,3128,2172.07,,,16.43,36.92,245.6726,250.0279,129.1493,243.9674,278.4685,1.6702,2.098,1.8352,17.53,,,,,,,,12055
2025-12-22,3020.2285,4611.6235,7255.6607,7408.3488,25801.77,487.9626,6878.49,7.0572,98.26029999999999,1000.86,61.54,3126,2189.96,,,16.39,36.92,245.396,249.9974,129.0109,243.9185,278.423,1.6827,2.0949,1.8415,17.56,,,,,,,,11911
2025-12-19,3004.3401,4568.1781,7169.5511,7329.8057,25690.53,485.2779,6834.5,7.055,98.7125,979.9,60.12,3119,2170.86,,,16.25,36.53,245.5519,249.9288,129.1184,243.8703,278.3439,1.6802,2.1016,1.8308,17.53,,,,,,,,11881.5
2025-12-18,2998.517,4552.7926,7100.8359,7272.4024,25498.13,483.4312,6774.76,7.058300000000001,98.44010000000002,980.5,59.71,3125,2128.09,,,16.2,36.24,245.3286,249.8754,129.0083,243.7704,278.2673,1.7002,2.1118,1.8356,17.51,,,,,,,,11778
2025-12-17,2991.6777,4579.875,7137.8339,7288.7384,25468.78,483.1608,6721.43,7.0573,98.39829999999999,979.72,60.66,3084,2139.53,,,16.29,36.39,245.2868,249.8368,128.9945,243.6653,278.2258,1.7152,2.096,1.834,17.43,,,,,,,,11737
2025-12-16,2954.7872,4497.5545,7001.3188,7181.62,25235.41,478.6429,6800.26,7.0602,98.21990000000001,971.42,58.84,3081,2137.66,,,16.02,35.75,244.8761,249.805,128.7851,243.5398,278.1686,1.732,2.1161,1.8458,17.4,,,,,,,,11619
2025-12-15,2987.0684,4552.0596,7113.962,7309.0775,25628.88,482.094,6816.51,7.0656,98.27969999999999,983.16,60.36,3074,2159.88,,,16.22,36.38,244.9114,249.7992,128.8121,243.5558,278.1521,1.7373,2.1158,1.8488,17.4,,,,,,,,11686
2025-12-12,2994.6446,4580.95,7169.791,7370.9416,25976.79,482.9687,6827.41,7.0638,98.40119999999999,970.66,61.22,3060,2179.87,,,16.31,36.71,245.3463,249.7902,129.0674,243.666,278.1516,1.7348,2.1085,1.8396,17.5,,,,,,,,11552.5
2025-12-11,2977.0319,4552.1848,7082.8932,7311.9952,25530.51,481.3013,6901,7.0686,98.3448,957.9,61.55,3069,2189,,,16.2,36.33,245.6404,249.7626,129.2316,243.6437,278.0958,1.7282,2.1112,1.8404,17.62,,,,,,,,11833.5
2025-12-10,2988.6375,4591.8273,7155.9944,7408.2441,25540.78,483.0919,6886.68,7.0752999999999995,98.6403,956.4,62.52,3117,2258.02,,,16.34,36.78,245.3684,249.7185,129.0956,243.4975,278.0242,1.735,2.1212,1.8447,17.88,,,,,,,,11559.5
2025-12-09,2997.9603,4598.2232,7121.3256,7380.5835,25434.23,480.9622,6840.51,7.077299999999999,99.2407,951.54,62.12,3079,2202.29,,,16.37,36.6,245.2263,249.6984,129.0285,243.4317,277.9991,1.7433,2.1295,1.8425,17.57,,,,,,,,11470
2025-12-08,3019.362,4621.7545,7172.3671,7423.0462,25765.36,483.9257,6846.51,7.0764,99.10260000000001,958.7,62.53,3123,2249.53,,,16.43,36.87,245.0036,249.671,128.9187,243.3333,277.9644,1.7644,2.1341,1.8499,17.66,,,,,,,,11675
2025-12-05,3002.0087,4584.5368,7097.8389,7342.4924,26085.08,482.0003,6870.4,7.0748999999999995,98.98299999999999,961.04,63.86,3157,2238.52,,,16.29,36.43,245.0869,249.6624,128.9877,243.262,277.9709,1.7642,2.1189,1.848,17.68,,,,,,,,11665
2025-12-04,2974.3371,4546.5664,7012.8061,7248.6573,25935.9,477.4954,6857.12,7.0733,99.0602,953.42,63.37,3175,2235.14,,,16.16,35.97,244.9813,249.6763,128.9399,243.2812,277.9853,1.7641,2.119,1.8718,17.65,,,,,,,,11434
2025-12-03,2963.0763,4531.0486,6996.3552,7248.274,25760.73,478.5702,6849.72,7.0754,98.86590000000001,956.7,62.75,3169,2253.03,,,16.09,35.95,245.5668,249.776,129.2587,243.4896,278.15,1.7206,2.1016,1.8519,17.74,,,,,,,,11448.5
2025-12-02,2978.4671,4554.3347,7040.3008,7313.178,26095.05,479.5798,6829.37,7.0794,99.3208,958.42,62.39,3133,2288.11,,,16.2,36.25,245.8479,249.7832,129.416,243.5428,278.1815,1.7099,2.1011,1.8442,17.59,,,,,,,,11145
2025-12-01,2993.6761,4576.4856,7101.8323,7386.6811,26033.26,482.0904,6812.63,7.075900000000001,99.4081,963.28,63.33,3134,2286.44,,,16.26,36.63,246.0832,249.7778,129.5491,243.5608,278.1825,1.7097,2.1008,1.8366,17.8,,,,,,,,11232.5
2025-11-30,,,,,,,,,,,,,,8,8.5,,,,,,,,,,,,49.2,-2.6,1.3,5.807875,2.601673,0.7,-2.2,
2025-11-28,2969.6171,4526.6616,7031.5505,7334.2097,25858.89,481.6272,6849.09,7.078899999999999,99.43910000000001,953.92,62.32,3110,2287.77,,,16.09,36.32,246.0499,249.7396,129.5563,243.4611,278.1409,1.7189,2.1002,1.8412,17.83,,,,,,,,11175.5
2025-11-27,2972.2651,4515.4027,6951.2844,7257.454,25945.93,478.371,,7.0779000000000005,99.5527,947.16,62.92,3093,2278.78,,,16.05,35.92,245.9412,249.7275,129.5069,243.4324,278.1042,1.7266,2.0919,1.8537,18.07,,,,,,,,10930
2025-11-26,2971.7985,4517.6255,6965.0453,7248.4489,25928.08,480.9392,6812.61,7.0796,99.5885,946.72,62.44,3099,2293.3,,,16.05,35.94,246.1204,249.7943,129.6102,243.4836,278.2222,1.7244,2.073,1.8462,17.87,,,,,,,,10953
2025-11-25,2968.2023,4490.4047,6954.6034,7249.9471,25894.55,485.0848,6765.88,7.0826,99.8123,946.5,61.9,3106,2300.72,,,15.93,35.95,246.4328,249.8628,129.7842,243.6273,278.323,1.7136,2.0649,1.8301,17.72,,,,,,,,10832.5
2025-11-24,2950.562,4448.0478,6868.9664,7156.4085,25716.5,483.9972,6705.12,7.084700000000001,100.20259999999999,930.32,62.73,3089,2277.41,,,15.77,35.47,246.6449,249.8685,129.9051,243.6589,278.3513,1.7107,2.0503,1.821,17.92,,,,,,,,10781.5
2025-11-21,2955.8541,4453.6076,6817.4103,7067.703,25220.02,482.941,6602.99,7.0875,100.15270000000001,926.94,62.51,3057,2271.52,,,15.79,35.08,246.6422,249.8472,129.9285,243.6292,278.3408,1.7159,2.0488,1.8166,17.91,,,,,,,,10778
2025-11-20,3008.2904,4564.9483,7061.9497,7340.4118,25835.57,488.062,6538.76,7.0905,100.2193,932.56,63.19,3050,2348.16,,,16.16,36.44,246.7574,249.8607,129.9979,243.6162,278.3759,1.7165,2.0363,1.8135,17.94,,,,,,,,10686
2025-11-19,3020.3487,4588.2922,7122.7465,7387.2084,25830.65,489.2108,6642.16,7.0872,100.1249,937,63.66,3070,2340.46,,,16.24,36.71,246.7822,249.8493,130.0194,243.5806,278.3673,1.7185,2.0422,1.8179,17.92,,,,,,,,10802.5
